,Species,Block,Street,Trap,Latitude,Longitude,AddressAccuracy,WnvPresent,year,month,day,Lat_int,Long_int,WnvPercent,WnvNotPresent,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,Sunrise_x,Sunset_x,Depth_x,SnowFall_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y
7438,3,10,132,147,41.974689,-87.890615,9,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7439,1,10,132,147,41.974689,-87.890615,9,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7440,1,10,132,147,41.974689,-87.890615,9,1,2011,08,19,41,-87,0.027027027027,0,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7441,1,10,132,147,41.974689,-87.890615,9,1,2011,08,19,41,-87,0.0322580645161,0,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7442,1,10,132,147,41.974689,-87.890615,9,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7443,1,10,132,147,41.974689,-87.890615,9,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7444,1,10,132,147,41.974689,-87.890615,9,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7445,2,10,131,148,41.957799,-87.930995,5,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7446,1,10,131,148,41.957799,-87.930995,5,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7447,2,48,129,130,41.925198,-87.746381,8,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7448,3,48,129,130,41.925198,-87.746381,8,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7449,2,82,72,133,41.743402,-87.731435,8,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7450,3,82,72,133,41.743402,-87.731435,8,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7451,1,82,72,133,41.743402,-87.731435,8,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7452,2,17,113,132,41.947227,-87.671457,9,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7453,2,90,122,134,41.793818,-87.654234,5,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7454,3,90,122,134,41.793818,-87.654234,5,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7455,1,90,122,134,41.793818,-87.654234,5,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7456,2,13,26,138,41.904194,-87.756155,9,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7457,1,13,26,138,41.904194,-87.756155,9,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7458,2,51,108,27,41.763733,-87.742302,8,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7459,3,51,108,27,41.763733,-87.742302,8,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7460,6,51,108,27,41.763733,-87.742302,8,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7461,3,17,12,140,41.912563,-87.668055,9,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7462,1,17,12,140,41.912563,-87.668055,9,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7463,2,71,21,141,42.009876,-87.807277,9,0,2011,08,19,42,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7464,2,42,106,143,41.776428,-87.627096,8,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7465,1,42,106,143,41.776428,-87.627096,8,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7466,2,62,31,144,41.994679,-87.770899,8,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7467,3,62,31,144,41.994679,-87.770899,8,0,2011,08,19,41,-87,0.0,1,87,64,76, 5,63,68,0,11,0503,1848,0,0.0,0.00,29.18,29.89,3.3,14,5.2,86,67,77,62,68,0,12,0.00,29.23,29.87,4.7,13,5.8
7468,2,41,36,1,41.95469,-87.800991,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7469,3,41,36,1,41.95469,-87.800991,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7470,2,25,123,35,41.891118,-87.654491,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7471,2,11,134,37,41.867108,-87.654224,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7472,3,11,134,37,41.867108,-87.654224,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7473,2,11,117,38,41.896282,-87.655232,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7474,6,22,18,41,41.921965,-87.632085,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7475,2,17,112,77,41.720848,-87.666014,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7476,3,17,112,77,41.720848,-87.666014,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7477,6,17,112,77,41.720848,-87.666014,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7478,2,89,57,112,41.732984,-87.649642,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7479,3,89,57,112,41.732984,-87.649642,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7480,2,36,39,11,41.944869,-87.832763,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7481,2,58,48,22,41.986921,-87.689778,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7482,2,50,58,24,41.801498,-87.763416,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7483,1,50,58,24,41.801498,-87.763416,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7484,2,14,22,25,41.906638,-87.701431,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7485,2,10,90,70,41.723195,-87.64997,5,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7486,2,11,50,71,41.868077,-87.666901,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7487,3,11,50,71,41.868077,-87.666901,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7488,1,11,50,71,41.868077,-87.666901,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7489,6,11,50,71,41.868077,-87.666901,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7490,3,42,98,92,41.662014,-87.724608,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7491,1,42,98,92,41.662014,-87.724608,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7492,2,43,13,98,41.878114,-87.629798,3,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7493,3,43,13,98,41.878114,-87.629798,3,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7494,2,28,20,100,41.932094,-87.700117,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7495,1,28,20,100,41.932094,-87.700117,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7496,2,70,0,104,41.916265,-87.800515,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7497,3,70,0,104,41.916265,-87.800515,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7498,1,25,77,105,41.846075,-87.716277,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7499,2,35,96,111,41.682587,-87.707973,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7500,2,37,23,123,41.948167,-87.730698,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7501,2,45,17,128,41.963976,-87.69181,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7502,2,46,33,4,41.964242,-87.757639,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7503,2,70,35,9,42.008314,-87.777921,9,0,2011,08,26,42,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7504,2,61,28,12,41.991429,-87.747113,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7505,2,11,55,36,41.868142,-87.696269,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7506,2,61,121,13,41.923738,-87.785288,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7507,2,12,125,18,42.010412,-87.66214,8,0,2011,08,26,42,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7508,3,12,125,18,42.010412,-87.66214,8,0,2011,08,26,42,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7509,2,10,19,23,41.89923,-87.716788,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7510,2,11,49,113,41.903002,-87.688267,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7511,1,11,49,113,41.903002,-87.688267,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7512,2,60,130,17,41.960616,-87.777189,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7513,2,33,93,79,41.704336,-87.703736,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7514,2,17,40,30,41.911824,-87.726737,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7515,6,17,40,30,41.911824,-87.726737,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7516,2,22,102,44,41.801179,-87.679447,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7517,1,22,102,44,41.801179,-87.679447,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7518,2,35,102,45,41.800737,-87.71188,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7519,2,52,104,47,41.778297,-87.752411,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7520,2,67,69,49,41.77166,-87.703047,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7521,2,22,107,51,41.768388,-87.678649,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7522,2,10,8,55,41.773215,-87.60088,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7523,3,10,8,55,41.773215,-87.60088,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7524,3,39,50,56,41.822536,-87.666343,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7525,2,71,84,61,41.766202,-87.562889,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7526,2,77,66,62,41.754676,-87.612922,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7527,1,40,63,63,41.821582,-87.627796,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7528,2,50,89,64,41.803423,-87.642984,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7529,2,79,59,65,41.754292,-87.590773,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7530,6,79,59,65,41.754292,-87.590773,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7531,2,52,71,87,41.798697,-87.736812,8,1,2011,08,26,41,-87,0.0217391304348,0,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7532,3,52,71,87,41.798697,-87.736812,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7533,2,63,105,108,41.776156,-87.778927,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7534,2,37,82,46,41.82561,-87.726549,9,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7535,2,12,64,88,41.673408,-87.599862,5,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7536,2,10,86,93,41.726465,-87.585413,5,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7537,3,10,86,93,41.726465,-87.585413,5,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7538,2,13,88,116,41.678618,-87.559308,5,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7539,1,13,54,120,41.740641,-87.546587,5,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
7540,2,37,4,121,41.680946,-87.535198,8,0,2011,08,26,41,-87,0.0,1,83,59,71, 1,58,63,0, 6,0511,1837,0,0.0,0.00,29.26,29.98,1.9,26,3.3,83,61,72,58,64,0, 7,0.00,29.32,29.97,1.2,20,3.4
